0
0.04
0.03
0.03
0.01
0.0
0.02
0.02
0.22
0.8
0.92
0.24
0.12
0.08
0.02
0.0
0.0001
0.2
0.27
0.43
0.74
0.12
0.04
0.04
0.0
0.0
0.0001
0.03
0.35000000000000003
0.55
0.6900000000000001
0.14
0.02
0.03
0.02
0.02
0.04
0.04
0.12
0.12
0.22
0.06
0.06
0.03
0.1
0.02
0.04
0.06
0.06
0.08
0.08
0.0
0.06
0.02
0.08
0.02
0.02
0.02
0.06
0.14
0.14
0.0001
0.0
0.0
0.0001
0.0
0.0
0.06
0.0
0.05
0.0
0.2
0.72
0.8
0.0001
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.02
0.0
0.0
0.02
0.1
0.02
0.0
0.0
0.02
0.0
0.02
0.02
0.04
0.0
0.02
0.02
0.0
0.0
0.0
0.02
0.0
0.02
0.04
0.12
0.04
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.04
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.08
0.1
0.04
0.0
0.0
0.0
0.0
0.0
0.16
0.16
0.04
0.0
0.0
0.04
0.0
0.0
0.16
0.1
0.0
0.0
0.0
0.0
0.0
0.04
0.0
0.0
0.0
0.02
0.22
0.38
0.0
0.04
0.0
0.0
0.0
0.02
0.04
0.0001
0.0001
0.0
0.0
0.11
0.11
0.0
0.0
0.0
0.0
0.12
0.1
0.08
0.0
0.0
0.0
0.0
0.0
0.14
0.14
0.04
0.0
0.02
0.0001
0.0
0.0
0.0
0.22
0.16
0.0
0.0
0.0
0.0
0.0
0.3
0.26
0.26
0.0
0.0
0.0
0.02
0.0
0.18
0.0
0.02
0.0
0.0
0.0
0.0
0.0
0.06
0.3
0.2
0.02
0.0001
0.0
0.0
0.0
0.02
0.12
0.14
0.0
0.0
0.0001
0.0
0.0
0.02
0.2
0.2
0.0
0.0
0.0
0.0
0.22
0.36
0.56
0.62
0.0
0.0
0.0
0.0
0.0
0.1
0.26
0.18
0.0
0.0
0.0
0.0001
0.08
0.14
0.42
0.36
0.02
0.0
0.0
0.0
0.0
0.54
0.44
0.18
0.0
0.0
0.0
0.0
0.0
0.02
0.0
0.12
0.0
0.0
0.0
0.0
0.0
0.18
0.28
0.22
0.0
